UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
103741,99, 99,"R",67,"R",31
104151, 1,  1,"R",6,"R",5
104151, 2,  2,"R",21,"R",20
104151, 4,  4,"R",5938,"R",5717
104151, 5,  5,"R",4,"R",4
104151, 6,  6,"R",1028,"R",1002
104151, 8,  8,"R",146,"R",140
104151, 9,  9,"R",44,"R",40
104151,10, 10,"R",4,"R",3
104151,11, 11,"R",2,"R",2
104151,12, 12,"R",33,"R",33
104151,13, 13,"R",29,"R",28
104151,15, 15,"R",28,"R",25
104151,16, 16,"R",24,"R",24
104151,17, 17,"R",262,"R",251
104151,18, 18,"R",36,"R",35
104151,19, 19,"R",18,"R",18
104151,20, 20,"R",19,"R",19
104151,21, 21,"R",13,"R",13
104151,22, 22,"R",14,"R",13
104151,23, 23,"R",4,"R",3
104151,24, 24,"R",49,"R",48
104151,25, 25,"R",48,"R",45
104151,26, 26,"R",74,"R",70
104151,27, 27,"R",130,"R",126
104151,28, 28,"R",2,"R",2
104151,29, 29,"R",67,"R",66
104151,30, 30,"R",14,"R",14
104151,31, 31,"R",20,"R",20
104151,32, 32,"R",61,"R",60
104151,33, 33,"R",13,"R",12
104151,34, 34,"R",88,"R",86
104151,35, 35,"R",97,"R",93
104151,36, 36,"R",71,"R",67
104151,37, 37,"R",29,"R",29
104151,38, 38,"R",10,"R",10
104151,39, 39,"R",77,"R",76
104151,40, 40,"R",8,"R",8
104151,41, 41,"R",64,"R",61
104151,42, 42,"R",72,"R",67
104151,44, 44,"R",7,"R",7
104151,45, 45,"R",7,"R",6
104151,46, 46,"R",12,"R",12
104151,47, 47,"R",15,"R",14
104151,48, 48,"R",233,"R",226
104151,49, 49,"R",30,"R",27
104151,50, 50,"R",4,"R",4
104151,51, 51,"R",60,"R",59
104151,53, 53,"R",236,"R",230
104151,54, 54,"R",4,"R",4
104151,55, 55,"R",113,"R",110
104151,56, 56,"R",2,"R",2
104151,57, 57,"R",8,"R",8
104151,58,999,"R",9398,"R",9064
104151,66, 66,"R",1,"R",1
104151,72, 72,"R",1,"R",1
104151,89,999,"R",2,"R",2
104151,90, 90,"R",593,"R",370
104151,98, 98,"R",51,"A",
104151,99, 99,"R",10044,"R",9436
104160, 2,  2,"R",1,"Z",0
104160, 4,  4,"R",1806,"R",729
104160, 6,  6,"R",19,"R",1
104160,12, 12,"R",1,"Z",0
104160,13, 13,"R",1,"Z",0
104160,17, 17,"R",2,"Z",0
104160,32, 32,"R",1,"Z",0
104160,35, 35,"R",1,"Z",0
104160,37, 37,"R",1,"Z",0
104160,48, 48,"R",2,"Z",0
104160,49, 49,"R",1,"Z",0
104160,57, 57,"R",13,"Z",0
104160,58,999,"R",1849,"R",730
104160,90, 90,"R",1,"Z",0
104160,99, 99,"R",1850,"R",730
104179, 1,  1,"R",3,"R",3
104179, 2,  2,"R",10,"R",10
104179, 4,  4,"R",4186,"R",4122
104179, 5,  5,"R",6,"R",6
104179, 6,  6,"R",1002,"R",980
104179, 8,  8,"R",202,"R",200
104179, 9,  9,"R",47,"R",44
104179,10, 10,"R",3,"R",3
104179,11, 11,"R",16,"R",9
104179,12, 12,"R",44,"R",42
104179,13, 13,"R",34,"R",31
104179,15, 15,"R",21,"R",20
104179,16, 16,"R",33,"R",32
104179,17, 17,"R",239,"R",233
104179,18, 18,"R",32,"R",30
104179,19, 19,"R",41,"R",38
104179,20, 20,"R",34,"R",34
104179,21, 21,"R",7,"R",6
104179,22, 22,"R",9,"R",9
104179,23, 23,"R",11,"R",11
104179,24, 24,"R",45,"R",40
104179,25, 25,"R",43,"R",40
104179,26, 26,"R",37,"R",35
104179,27, 27,"R",60,"R",58
104179,28, 28,"R",3,"R",2
104179,29, 29,"R",54,"R",53
104179,30, 30,"R",14,"R",13
104179,31, 31,"R",15,"R",15
104179,32, 32,"R",46,"R",44
104179,33, 33,"R",17,"R",13
104179,34, 34,"R",89,"R",83
104179,35, 35,"R",46,"R",43
104179,36, 36,"R",86,"R",80
104179,37, 37,"R",20,"R",18
104179,38, 38,"R",5,"R",5
104179,39, 39,"R",41,"R",39
104179,40, 40,"R",10,"R",8
104179,41, 41,"R",77,"R",75
104179,42, 42,"R",70,"R",69
104179,44, 44,"R",6,"R",6
104179,45, 45,"R",6,"R",6
104179,46, 46,"R",7,"R",6
104179,47, 47,"R",24,"R",22
104179,48, 48,"R",153,"R",150
104179,49, 49,"R",24,"R",23
104179,50, 50,"R",7,"R",6
104179,51, 51,"R",46,"R",43
104179,53, 53,"R",204,"R",202
104179,54, 54,"R",3,"R",2
104179,55, 55,"R",34,"R",33
104179,56, 56,"R",1,"R",1
104179,57, 57,"R",11,"R",11
104179,58,999,"R",7284,"R",7107
104179,66, 66,"R",1,"R",1
104179,89,999,"R",1,"R",1
104179,90, 90,"R",398,"R",249
104179,99, 99,"R",7683,"R",7357
104346, 2,  2,"R",1,"R",0
104346, 4,  4,"R",1333,"R",567
104346, 6,  6,"R",4,"R",2
104346, 8,  8,"R",2,"R",1
104346,15, 15,"R",1,"R",0
104346,25, 25,"R",1,"R",0
104346,32, 32,"R",2,"R",1
104346,35, 35,"R",1,"R",0
104346,36, 36,"R",1,"R",1
104346,42, 42,"R",1,"R",1
104346,48, 48,"R",3,"R",0
104346,49, 49,"R",2,"R",0
104346,53, 53,"R",7,"R",4
104346,58,999,"R",1359,"R",577
104346,90, 90,"R",20,"R",3
104346,99, 99,"R",1379,"R",580
104425, 4,  4,"R",669,"R",497
104425, 5,  5,"R",1,"R",1
104425, 6,  6,"R",4,"R",1
104425, 8,  8,"R",3,"R",1
104425,15, 15,"R",2,"R",1
104425,16, 16,"R",1,"R",1
104425,22, 22,"R",1,"R",0
104425,35, 35,"R",1,"R",1
104425,36, 36,"R",4,"R",0
104425,37, 37,"R",1,"R",0
104425,42, 42,"R",5,"R",2
104425,45, 45,"R",1,"R",0
104425,47, 47,"R",1,"R",0
104425,48, 48,"R",3,"R",3
104425,49, 49,"R",3,"R",1
104425,51, 51,"R",1,"R",0
104425,55, 55,"R",1,"R",0
104425,56, 56,"R",1,"R",1
104425,58,999,"R",703,"R",510
104425,98, 98,"R",14,"A",
104425,99, 99,"R",717,"R",510
104434, 4,  4,"R",13,"R",6
104434,58,999,"R",13,"R",6
104434,99, 99,"R",13,"R",6
104443, 4,  4,"R",24,"R",9
104443,58,999,"R",24,"R",9
104443,99, 99,"R",24,"R",9
104577, 2,  2,"R",4,"R",4
104577, 4,  4,"R",1121,"R",167
104577, 6,  6,"R",8,"R",7
104577,15, 15,"R",6,"R",6
104577,18, 18,"R",4,"R",3
104577,32, 32,"R",1,"R",1
104577,35, 35,"R",17,"R",13
104577,41, 41,"R",3,"R",3
104577,45, 45,"R",1,"R",1
104577,48, 48,"R",7,"R",6
104577,49, 49,"R",3,"R",3
104577,53, 53,"R",5,"R",5
104577,55, 55,"R",1,"R",1
104577,56, 56,"R",1,"R",1
104577,58,999,"R",1182,"R",221
104577,98, 98,"R",13,"A",
104577,99, 99,"R",1195,"R",221
104586, 2,  2,"R",8,"R",8
104586, 4,  4,"R",184,"R",180
104586, 6,  6,"R",153,"R",147
104586, 8,  8,"R",42,"R",40
104586, 9,  9,"R",1,"R",1
104586,12, 12,"R",5,"R",3
104586,13, 13,"R",8,"R",7
104586,15, 15,"R",22,"R",20
104586,16, 16,"R",8,"R",8
104586,17, 17,"R",10,"R",10
104586,20, 20,"R",3,"R",3
104586,22, 22,"R",1,"R",0
104586,23, 23,"R",4,"R",4
104586,24, 24,"R",7,"R",7
104586,25, 25,"R",4,"R",4
104586,26, 26,"R",3,"R",2
104586,27, 27,"R",8,"R",7
104586,28, 28,"R",1,"R",1
104586,29, 29,"R",3,"R",3
104586,30, 30,"R",4,"R",3
104586,31, 31,"R",2,"R",2
104586,32, 32,"R",19,"R",18
104586,33, 33,"R",3,"R",3
104586,34, 34,"R",3,"R",3
104586,35, 35,"R",9,"R",8
104586,36, 36,"R",7,"R",7
104586,37, 37,"R",5,"R",5
104586,38, 38,"R",1,"R",1
104586,39, 39,"R",5,"R",5
104586,41, 41,"R",18,"R",18
104586,42, 42,"R",13,"R",13
104586,45, 45,"R",1,"R",1
104586,46, 46,"R",1,"R",1
104586,47, 47,"R",3,"R",0
104586,48, 48,"R",44,"R",41
104586,49, 49,"R",5,"R",5
104586,50, 50,"R",1,"R",1
104586,51, 51,"R",7,"R",6
104586,53, 53,"R",59,"R",57
104586,55, 55,"R",8,"R",8
104586,56, 56,"R",2,"R",2
104586,57, 57,"R",6,"R",4
104586,58,999,"R",701,"R",667
104586,66, 66,"R",2,"R",2
104586,72, 72,"R",3,"R",3
104586,89,999,"R",5,"R",5
104586,90, 90,"R",37,"R",27
104586,98, 98,"R",11,"A",
104586,99, 99,"R",754,"R",699
104708, 2,  2,"R",1,"Z",0
104708, 4,  4,"R",2352,"R",1566
104708, 6,  6,"R",2,"Z",0
104708,13, 13,"R",1,"Z",0
104708,17, 17,"R",1,"Z",0
104708,19, 19,"R",1,"Z",0
104708,26, 26,"R",1,"Z",0
104708,36, 36,"R",1,"Z",0
104708,39, 39,"R",1,"Z",0
104708,42, 42,"R",1,"Z",0
104708,48, 48,"R",1,"Z",0
104708,58,999,"R",2363,"R",1566
104708,98, 98,"R",19,"A",
104708,99, 99,"R",2382,"R",1566
104717, 1,  1,"R",19,"R",3
104717, 2,  2,"R",33,"R",27
104717, 4,  4,"R",2142,"R",1837
104717, 5,  5,"R",26,"R",5
104717, 6,  6,"R",1511,"R",1369
104717, 8,  8,"R",380,"R",348
104717, 9,  9,"R",5,"R",3
104717,10, 10,"R",6,"R",3
104717,11, 11,"R",1,"R",0
104717,12, 12,"R",72,"R",27
104717,13, 13,"R",55,"R",17
104717,15, 15,"R",136,"R",124
104717,16, 16,"R",89,"R",76
104717,17, 17,"R",123,"R",99
104717,18, 18,"R",29,"R",18
104717,19, 19,"R",30,"R",26
104717,20, 20,"R",29,"R",25
104717,21, 21,"R",21,"R",12
104717,22, 22,"R",38,"R",2
104717,23, 23,"R",1,"R",1
104717,24, 24,"R",27,"R",8
104717,25, 25,"R",8,"R",3
104717,26, 26,"R",73,"R",50
104717,27, 27,"R",164,"R",140
104717,28, 28,"R",1,"Z",0
104717,29, 29,"R",44,"R",29
104717,30, 30,"R",37,"R",29
104717,31, 31,"R",66,"R",63
104717,32, 32,"R",68,"R",50
104717,33, 33,"R",5,"R",2
104717,34, 34,"R",11,"R",2
104717,35, 35,"R",131,"R",110
104717,36, 36,"R",55,"R",13
104717,37, 37,"R",40,"R",11
104717,38, 38,"R",14,"R",11
104717,39, 39,"R",54,"R",24
104717,40, 40,"R",15,"R",6
104717,41, 41,"R",172,"R",155
104717,42, 42,"R",49,"R",12
104717,44, 44,"R",2,"R",1
104717,45, 45,"R",27,"R",4
104717,46, 46,"R",40,"R",39
104717,47, 47,"R",31,"R",11
104717,48, 48,"R",207,"R",86
104717,49, 49,"R",16,"R",9
104717,50, 50,"R",2,"R",2
104717,51, 51,"R",33,"R",5
104717,53, 53,"R",401,"R",346
104717,54, 54,"R",6,"Z",0
104717,55, 55,"R",62,"R",54
104717,56, 56,"R",6,"R",6
104717,57, 57,"R",3,"R",0
104717,58,999,"R",6616,"R",5303
104717,64, 64,"R",1,"R",1
104717,66, 66,"R",2,"R",2
104717,72, 72,"R",1,"R",1
104717,89,999,"R",4,"R",4
104717,90, 90,"R",38,"R",27
104717,98, 98,"R",1,"A",
104717,99, 99,"R",6659,"R",5334
105145, 4,  4,"R",576,"R",287
105145,41, 41,"R",1,"Z",0
105145,48, 48,"R",1,"Z",0
105145,58,999,"R",578,"R",287
105145,98, 98,"R",5,"A",
105145,99, 99,"R",583,"R",287
105154, 4,  4,"R",2308,"R",1318
105154,12, 12,"R",1,"Z",0
105154,58,999,"R",2309,"R",1318
105154,98, 98,"R",5,"A",
105154,99, 99,"R",2314,"R",1318
105330, 2,  2,"R",49,"R",43
105330, 4,  4,"R",3397,"R",3249
105330, 5,  5,"R",2,"R",2
105330, 6,  6,"R",896,"R",867
105330, 8,  8,"R",156,"R",153
105330, 9,  9,"R",2,"R",1
105330,12, 12,"R",4,"R",2
105330,13, 13,"R",3,"R",3
105330,15, 15,"R",103,"R",98
105330,16, 16,"R",28,"R",26
105330,17, 17,"R",19,"R",18
105330,18, 18,"R",5,"R",4
105330,19, 19,"R",1,"R",1
105330,20, 20,"R",1,"R",1
105330,22, 22,"R",8,"R",7
105330,23, 23,"R",1,"R",1
105330,24, 24,"R",5,"R",3
105330,25, 25,"R",2,"R",2
105330,26, 26,"R",4,"R",1
105330,27, 27,"R",12,"R",12
105330,29, 29,"R",2,"R",2
105330,30, 30,"R",20,"R",20
105330,31, 31,"R",3,"R",3
105330,32, 32,"R",117,"R",112
105330,33, 33,"R",1,"R",0
105330,34, 34,"R",7,"R",4
105330,35, 35,"R",125,"R",119
105330,36, 36,"R",4,"R",3
105330,37, 37,"R",4,"R",1
105330,38, 38,"R",4,"R",4
105330,39, 39,"R",8,"R",6
105330,40, 40,"R",3,"R",2
105330,41, 41,"R",57,"R",56
105330,42, 42,"R",6,"R",3
105330,45, 45,"R",1,"R",1
105330,46, 46,"R",3,"R",3
105330,47, 47,"R",7,"R",4
105330,48, 48,"R",57,"R",52
105330,49, 49,"R",21,"R",19
105330,51, 51,"R",3,"R",2
105330,53, 53,"R",72,"R",72
105330,55, 55,"R",13,"R",12
105330,56, 56,"R",10,"R",10
105330,57, 57,"R",1,"R",1
105330,58,999,"R",5247,"R",5005
105330,60, 60,"R",2,"R",2
105330,89,999,"R",2,"R",2
105330,90, 90,"R",203,"R",10
105330,98, 98,"R",3,"A",
105330,99, 99,"R",5455,"R",5017
105349, 4,  4,"R",124,"R",24
105349,35, 35,"R",2,"R",0
105349,58,999,"R",126,"R",24
105349,99, 99,"R",126,"R",24
105428, 4,  4,"R",1228,"R",783
105428,13, 13,"R",1,"Z",0
105428,58,999,"R",1229,"R",783
105428,98, 98,"R",4,"A",
105428,99, 99,"R",1233,"R",783
105525, 1,  1,"R",1,"R",1
105525, 2,  2,"R",2,"R",1
105525, 4,  4,"R",3250,"R",1388
105525, 5,  5,"R",2,"R",1
105525, 6,  6,"R",23,"R",6
105525, 8,  8,"R",8,"R",3
105525,12, 12,"R",5,"R",0
105525,13, 13,"R",2,"R",1
105525,17, 17,"R",8,"R",5
105525,18, 18,"R",5,"R",1
105525,19, 19,"R",2,"R",2
105525,21, 21,"R",1,"R",0
105525,24, 24,"R",2,"R",1
105525,25, 25,"R",1,"R",0
105525,26, 26,"R",2,"R",0
105525,29, 29,"R",1,"R",1
105525,31, 31,"R",1,"R",1
105525,32, 32,"R",4,"R",2
105525,33, 33,"R",1,"R",0
105525,34, 34,"R",4,"R",1
105525,35, 35,"R",10,"R",10
105525,36, 36,"R",1,"R",1
105525,37, 37,"R",1,"R",0
105525,39, 39,"R",3,"R",0
105525,41, 41,"R",2,"R",1
105525,42, 42,"R",3,"R",1
105525,47, 47,"R",1,"R",0
105525,48, 48,"R",6,"R",3
105525,50, 50,"R",1,"R",1
105525,51, 51,"R",2,"R",1
105525,53, 53,"R",4,"R",2
105525,55, 55,"R",2,"R",1
105525,58,999,"R",3361,"R",1436
105525,72, 72,"R",1,"R",0
105525,89,999,"R",1,"R",0
105525,90, 90,"R",1,"R",0
105525,98, 98,"R",8,"A",
105525,99, 99,"R",3371,"R",1436
105659, 4,  4,"R",290,"R",48
105659, 6,  6,"R",1,"R",1
105659,15, 15,"R",1,"R",1
105659,16, 16,"R",1,"R",0
105659,27, 27,"R",1,"R",1
105659,29, 29,"R",1,"R",0
105659,36, 36,"R",1,"R",0
105659,41, 41,"R",1,"R",0
105659,58,999,"R",297,"R",51
105659,99, 99,"R",297,"R",51
105668, 1,  1,"R",1,"Z",0
105668, 4,  4,"R",369,"R",91
105668, 6,  6,"R",2,"Z",0
105668, 8,  8,"R",1,"Z",0
105668,27, 27,"R",1,"Z",0
105668,46, 46,"R",1,"Z",0
105668,58,999,"R",375,"R",91
105668,98, 98,"R",7,"A",
105668,99, 99,"R",382,"R",91
105747, 4,  4,"R",666,"R",441
105747,35, 35,"R",1,"R",1
105747,58,999,"R",667,"R",442
105747,98, 98,"R",3,"A",
105747,99, 99,"R",670,"R",442
105792, 4,  4,"R",592,"R",411
105792,53, 53,"R",1,"Z",0
105792,58,999,"R",593,"R",411
105792,98, 98,"R",7,"A",
105792,99, 99,"R",600,"R",411
105899, 2,  2,"R",1,"R",1
105899, 4,  4,"R",105,"R",100
105899, 5,  5,"R",8,"R",7
105899, 6,  6,"R",45,"R",43
105899, 8,  8,"R",3,"R",3
105899,15, 15,"R",1,"R",1
105899,18, 18,"R",1,"R",1
105899,19, 19,"R",1,"R",1
105899,20, 20,"R",1,"R",1
105899,26, 26,"R",3,"R",2
105899,30, 30,"R",1,"R",1
105899,32, 32,"R",9,"R",9
105899,34, 34,"R",2,"R",2
105899,35, 35,"R",9,"R",7
105899,36, 36,"R",1,"R",1
105899,37, 37,"R",1,"R",1
105899,41, 41,"R",3,"R",2
105899,47, 47,"R",1,"R",1
105899,48, 48,"R",8,"R",7
105899,51, 51,"R",1,"R",1
105899,53, 53,"R",13,"R",13
105899,55, 55,"R",1,"R",1
105899,56, 56,"R",1,"R",1
105899,58,999,"R",220,"R",207
105899,90, 90,"R",2,"R",2
105899,99, 99,"R",222,"R",209
106111, 4,  4,"R",27,"R",9
106111,58,999,"R",27,"R",9
106111,99, 99,"R",27,"R",9
106245, 1,  1,"R",2,"R",2
106245, 4,  4,"R",1,"R",1
106245, 5,  5,"R",481,"R",412
106245, 6,  6,"R",2,"R",2
106245, 8,  8,"R",3,"R",3
106245, 9,  9,"R",1,"R",1
106245,12, 12,"R",4,"R",3
106245,13, 13,"R",1,"R",1
106245,17, 17,"R",2,"R",2
106245,20, 20,"R",2,"R",2
106245,22, 22,"R",6,"R",5
106245,26, 26,"R",2,"R",2
106245,29, 29,"R",6,"R",6
106245,36, 36,"R",1,"R",1
106245,40, 40,"R",3,"R",3
106245,45, 45,"R",1,"R",1
106245,47, 47,"R",2,"R",2
106245,48, 48,"R",34,"R",33
106245,55, 55,"R",5,"R",5
106245,56, 56,"R",1,"R",1
106245,58,999,"R",560,"R",488
106245,90, 90,"R",24,"R",15
106245,99, 99,"R",584,"R",503
106397, 1,  1,"R",3,"R",3
106397, 2,  2,"R",2,"R",2
106397, 4,  4,"R",1,"R",1
106397, 5,  5,"R",2380,"R",2357
106397, 6,  6,"R",12,"R",12
106397, 8,  8,"R",10,"R",10
106397,12, 12,"R",6,"R",5
106397,13, 13,"R",5,"R",5
106397,16, 16,"R",3,"R",2
106397,17, 17,"R",27,"R",27
106397,18, 18,"R",5,"R",5
106397,19, 19,"R",3,"R",3
106397,20, 20,"R",156,"R",156
106397,21, 21,"R",1,"R",1
106397,22, 22,"R",47,"R",46
106397,24, 24,"R",3,"R",3
106397,25, 25,"R",1,"R",1
106397,26, 26,"R",5,"R",5
106397,27, 27,"R",2,"R",2
106397,28, 28,"R",8,"R",8
106397,29, 29,"R",279,"R",278
106397,30, 30,"R",1,"Z",0
106397,31, 31,"R",3,"R",3
106397,32, 32,"R",1,"R",1
106397,34, 34,"R",2,"R",2
106397,35, 35,"R",2,"R",2
106397,36, 36,"R",1,"R",1
106397,37, 37,"R",5,"R",5
106397,39, 39,"R",5,"R",5
106397,40, 40,"R",148,"R",147
106397,41, 41,"R",1,"R",1
106397,42, 42,"R",4,"R",4
106397,45, 45,"R",2,"R",2
106397,47, 47,"R",74,"R",74
106397,48, 48,"R",1335,"R",1335
106397,51, 51,"R",4,"R",4
106397,53, 53,"R",1,"R",1
106397,55, 55,"R",5,"R",5
106397,58,999,"R",4553,"R",4524
106397,90, 90,"R",52,"R",43
106397,99, 99,"R",4605,"R",4567
106412, 1,  1,"R",3,"R",2
106412, 4,  4,"R",1,"R",1
106412, 5,  5,"R",285,"R",268
106412, 6,  6,"R",10,"R",10
106412, 8,  8,"R",2,"R",2
106412,12, 12,"R",4,"R",4
106412,13, 13,"R",5,"R",5
106412,17, 17,"R",37,"R",34
106412,18, 18,"R",1,"R",1
106412,20, 20,"R",6,"R",6
106412,21, 21,"R",1,"Z",0
106412,22, 22,"R",12,"R",10
106412,24, 24,"R",2,"R",2
106412,26, 26,"R",7,"R",7
106412,28, 28,"R",8,"R",8
106412,29, 29,"R",14,"R",13
106412,32, 32,"R",2,"R",2
106412,37, 37,"R",1,"R",1
106412,39, 39,"R",2,"R",2
106412,40, 40,"R",4,"R",4
106412,47, 47,"R",33,"R",31
106412,48, 48,"R",36,"R",35
106412,51, 51,"R",2,"R",1
106412,55, 55,"R",2,"R",2
106412,58,999,"R",480,"R",451
106412,90, 90,"R",8,"R",2
106412,99, 99,"R",488,"R",453
106449, 5,  5,"R",737,"R",623
106449, 6,  6,"R",1,"R",1
106449,12, 12,"R",1,"R",1
106449,22, 22,"R",1,"R",1
106449,29, 29,"R",1,"R",1
106449,40, 40,"R",1,"R",1
106449,48, 48,"R",1,"R",1
106449,57, 57,"R",1,"R",1
106449,58,999,"R",744,"R",630
106449,99, 99,"R",744,"R",630
106467, 5,  5,"R",1981,"R",1784
106467, 8,  8,"R",1,"R",1
106467,17, 17,"R",1,"R",1
106467,19, 19,"R",1,"R",1
106467,22, 22,"R",6,"R",6
106467,28, 28,"R",2,"R",2
106467,29, 29,"R",6,"R",6
106467,37, 37,"R",1,"R",1
106467,40, 40,"R",13,"R",13
106467,46, 46,"R",1,"R",0
106467,47, 47,"R",7,"R",6
106467,48, 48,"R",34,"R",34
106467,55, 55,"R",1,"R",1
106467,58,999,"R",2055,"R",1856
106467,78, 78,"R",1,"R",1
106467,89,999,"R",1,"R",1
106467,90, 90,"R",35,"R",13
106467,99, 99,"R",2091,"R",1870
106546, 5,  5,"R",4,"R",3
106546,58,999,"R",4,"R",3
106546,99, 99,"R",4,"R",3
106704, 1,  1,"R",2,"R",2
106704, 5,  5,"R",1644,"R",1593
106704, 6,  6,"R",1,"R",1
106704,10, 10,"R",1,"Z",0
106704,12, 12,"R",5,"R",5
106704,17, 17,"R",4,"R",4
106704,20, 20,"R",2,"R",2
106704,22, 22,"R",3,"R",3
106704,24, 24,"R",2,"R",2
106704,28, 28,"R",2,"R",2
106704,29, 29,"R",13,"R",13
106704,34, 34,"R",1,"R",1
106704,36, 36,"R",4,"R",3
106704,39, 39,"R",1,"R",1
106704,40, 40,"R",11,"R",10
106704,46, 46,"R",1,"R",1
106704,47, 47,"R",15,"R",15
106704,48, 48,"R",85,"R",83
106704,51, 51,"R",2,"R",2
106704,57, 57,"R",1,"R",1
106704,58,999,"R",1800,"R",1744
106704,90, 90,"R",40,"R",17
106704,99, 99,"R",1840,"R",1761
106713, 1,  1,"R",1,"Z",0
106713, 5,  5,"R",82,"R",43
106713,12, 12,"R",4,"Z",0
106713,17, 17,"R",2,"Z",0
106713,22, 22,"R",2,"R",1
106713,28, 28,"R",2,"R",1
106713,40, 40,"R",1,"R",1
106713,48, 48,"R",10,"R",3
106713,58,999,"R",104,"R",49
106713,90, 90,"R",1,"Z",0
106713,99, 99,"R",105,"R",49
106883, 5,  5,"R",270,"R",170
106883,58,999,"R",270,"R",170
106883,90, 90,"R",1,"R",1
106883,99, 99,"R",271,"R",171
107071, 2,  2,"R",1,"R",1
107071, 5,  5,"R",661,"R",633
107071, 6,  6,"R",1,"R",1
107071,12, 12,"R",3,"R",3
107071,13, 13,"R",2,"R",2
107071,20, 20,"R",1,"R",1
107071,22, 22,"R",7,"R",7
107071,23, 23,"R",2,"R",2
107071,28, 28,"R",2,"R",2
107071,29, 29,"R",5,"R",4
107071,37, 37,"R",1,"R",1
107071,40, 40,"R",3,"R",3
107071,48, 48,"R",94,"R",93
107071,55, 55,"R",2,"R",2
107071,58,999,"R",785,"R",755
107071,90, 90,"R",6,"R",3
107071,99, 99,"R",791,"R",758
107141, 4,  4,"R",3,"R",3
107141, 5,  5,"R",127,"R",122
107141, 6,  6,"R",2,"R",2
107141, 8,  8,"R",5,"R",5
107141,12, 12,"R",1,"R",1
107141,16, 16,"R",1,"R",1
107141,17, 17,"R",1,"Z",0
107141,19, 19,"R",4,"R",4
107141,20, 20,"R",35,"R",33
107141,21, 21,"R",1,"R",1
107141,22, 22,"R",1,"R",1
107141,24, 24,"R",1,"R",1
107141,27, 27,"R",2,"R",2
107141,29, 29,"R",21,"R",20
107141,31, 31,"R",4,"R",4
107141,39, 39,"R",2,"R",2
107141,40, 40,"R",38,"R",37
107141,41, 41,"R",2,"R",1
107141,48, 48,"R",34,"R",32
107141,55, 55,"R",1,"R",1
107141,57, 57,"R",1,"R",1
107141,58,999,"R",287,"R",274
107141,90, 90,"R",32,"R",25
107141,99, 99,"R",319,"R",299
107318, 5,  5,"R",129,"R",111
107318,28, 28,"R",3,"R",1
107318,47, 47,"R",8,"R",3
107318,48, 48,"R",3,"R",3
107318,58,999,"R",143,"R",118
107318,99, 99,"R",143,"R",118
107512, 1,  1,"R",1,"R",1
107512, 4,  4,"R",1,"R",1
107512, 5,  5,"R",257,"R",252
107512, 8,  8,"R",1,"R",1
107512,17, 17,"R",1,"R",1
107512,20, 20,"R",1,"R",1
107512,22, 22,"R",11,"R",11
107512,28, 28,"R",2,"R",2
107512,29, 29,"R",6,"R",6
107512,31, 31,"R",1,"Z",0
107512,32, 32,"R",1,"R",1
107512,38, 38,"R",1,"R",1
107512,40, 40,"R",7,"R",6
107512,47, 47,"R",5,"R",5
107512,48, 48,"R",135,"R",133
107512,55, 55,"R",1,"R",1
107512,58,999,"R",432,"R",423
107512,90, 90,"R",9,"R",8
107512,99, 99,"R",441,"R",431
107521, 5,  5,"R",93,"R",60
107521,58,999,"R",93,"R",60
107521,99, 99,"R",93,"R",60
107558, 1,  1,"R",1,"R",1
107558, 4,  4,"R",1,"R",1
107558, 5,  5,"R",115,"R",109
107558,13, 13,"R",1,"R",1
107558,22, 22,"R",2,"R",2
107558,29, 29,"R",2,"R",2
107558,36, 36,"R",1,"R",1
107558,40, 40,"R",8,"R",8
107558,47, 47,"R",2,"R",2
107558,48, 48,"R",29,"R",27
107558,58,999,"R",162,"R",154
107558,90, 90,"R",47,"R",29
107558,99, 99,"R",209,"R",183
107585, 5,  5,"R",483,"R",417
107585, 6,  6,"R",1,"R",0
107585,31, 31,"R",1,"R",1
107585,48, 48,"R",1,"R",1
107585,58,999,"R",486,"R",419
107585,90, 90,"R",11,"R",11
107585,99, 99,"R",497,"R",430
107600, 5,  5,"R",106,"R",104
107600, 6,  6,"R",2,"R",2
107600,11, 11,"R",4,"R",3
107600,13, 13,"R",2,"R",2
107600,17, 17,"R",33,"R",32
107600,18, 18,"R",4,"R",4
107600,20, 20,"R",1,"R",1
107600,22, 22,"R",14,"R",13
107600,24, 24,"R",3,"R",3
107600,26, 26,"R",2,"R",2
107600,29, 29,"R",10,"R",10
107600,40, 40,"R",2,"R",2
107600,47, 47,"R",13,"R",12
107600,48, 48,"R",40,"R",40
107600,55, 55,"R",2,"R",2
107600,58,999,"R",238,"R",232
107600,90, 90,"R",15,"R",3
107600,99, 99,"R",253,"R",235
107619, 5,  5,"R",161,"R",142
107619,58,999,"R",161,"R",142
107619,99, 99,"R",161,"R",142
107664, 2,  2,"R",1,"R",1
107664, 5,  5,"R",1079,"R",703
107664,18, 18,"R",1,"Z",0
107664,28, 28,"R",1,"Z",0
107664,34, 34,"R",1,"R",1
107664,55, 55,"R",1,"R",1
107664,58,999,"R",1084,"R",706
107664,99, 99,"R",1084,"R",706
107789, 5,  5,"R",22,"R",14
107789,12, 12,"R",1,"R",1
107789,29, 29,"R",1,"R",1
107789,40, 40,"R",4,"R",4
107789,58,999,"R",28,"R",20
